customer_id,age,gender,location,professional_status,product_category,product_type,use_case,saas_driver,sale_date,units_sold
CUST-0009,44,Male,Concord NH,Patient / Consumer,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,11/24/2025,3
CUST-0395,29,Female,Worcester MA,Student / Academic,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,11/24/2025,1
CUST-0404,42,Male,Burlington VT,Healthcare Professional,Smart Watch,Pulse Elite,Health Monitoring,HealthSync Pro,11/24/2025,1
CUST-0196,41,Female,Springfield MA,Clinical Administrator,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,11/24/2025,1
CUST-0040,34,Female,Manchester NH,IT & Technology Staff,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,11/24/2025,1
CUST-0073,35,Female,Boston MA,Research Scientist,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,11/24/2025,2
CUST-0404,42,Male,Burlington VT,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,11/25/2025,4
CUST-0072,45,Male,Hartford CT,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,11/25/2025,2
CUST-0275,36,Female,Burlington VT,Patient / Consumer,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,11/25/2025,3
CUST-0150,38,Female,Worcester MA,Research Scientist,Peripheral,BioSensor Band,Remote Monitoring,BioStream API,11/25/2025,1
CUST-0064,32,Female,Boston MA,Practice Manager,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,11/25/2025,2
CUST-0215,40,Female,Manchester NH,Practice Manager,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,11/25/2025,1
CUST-0414,56,Female,Worcester MA,Practice Manager,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,11/25/2025,2
CUST-0077,44,Male,Burlington VT,Practice Manager,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,11/25/2025,3
CUST-0084,26,Male,Springfield MA,Field Technician,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,11/25/2025,1
CUST-0032,54,Male,Providence RI,Clinical Administrator,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,11/25/2025,1
CUST-0328,43,Female,Springfield MA,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,11/26/2025,6
CUST-0272,29,Male,Portland ME,Practice Manager,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,11/26/2025,3
CUST-0052,22,Male,Bridgeport CT,Student / Academic,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,11/26/2025,5
CUST-0278,30,Female,Burlington VT,Research Scientist,Peripheral,Stylus Pro,Clinical Note-taking,SignFlow,11/26/2025,5
CUST-0165,36,Female,Portland ME,Field Technician,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,11/26/2025,3
CUST-0385,39,Female,Springfield MA,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,11/26/2025,1
CUST-0268,29,Female,Worcester MA,Patient / Consumer,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,11/26/2025,2
CUST-0364,39,Prefer not to say,Springfield MA,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,11/26/2025,4
CUST-0305,41,Female,Portland ME,Healthcare Professional,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,11/26/2025,1
CUST-0223,44,Female,Providence RI,Clinical Administrator,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,11/26/2025,3
CUST-0060,40,Female,Springfield MA,IT & Technology Staff,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,11/27/2025,2
CUST-0131,24,Male,Springfield MA,Clinical Administrator,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,11/27/2025,1
CUST-0341,19,Male,Worcester MA,Student / Academic,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,11/27/2025,3
CUST-0400,47,Female,Concord NH,Research Scientist,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,11/27/2025,7
CUST-0411,44,Female,Providence RI,Clinical Administrator,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,11/27/2025,3
CUST-0153,25,Male,Bridgeport CT,Field Technician,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,11/27/2025,3
CUST-0274,44,Female,Portland ME,Practice Manager,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,11/27/2025,1
CUST-0017,28,Female,Manchester NH,Clinical Administrator,Tablet,Tab Compact,Inventory Management,IntakeFlow,11/27/2025,1
CUST-0025,26,Male,Portland ME,Field Technician,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,11/28/2025,2
CUST-0044,38,Male,Concord NH,Healthcare Professional,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,11/28/2025,1
CUST-0121,27,Male,Portland ME,Student / Academic,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,11/28/2025,4
CUST-0085,28,Female,Boston MA,Research Scientist,Tablet,Tab Pro 12,Telehealth Consult,TeleDoc Platform,11/28/2025,1
CUST-0388,43,Male,Hartford CT,Field Technician,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,11/28/2025,1
CUST-0148,30,Female,Manchester NH,Practice Manager,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,11/28/2025,4
CUST-0418,45,Female,Burlington VT,Practice Manager,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,11/28/2025,3
CUST-0189,35,Female,Concord NH,Practice Manager,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,11/28/2025,3
CUST-0077,44,Male,Burlington VT,Practice Manager,Tablet,Tab Compact,Patient Intake,FieldOps SaaS,11/28/2025,2
CUST-0255,27,Male,Hartford CT,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,11/29/2025,1
CUST-0363,40,Male,Concord NH,Healthcare Professional,Tablet,Tab Pro 12,Patient Education,TeleDoc Platform,11/29/2025,1
CUST-0413,24,Male,Worcester MA,Clinical Administrator,Tablet,Tab Studio,Data Visualisation,DiagnosticAI,11/29/2025,3
CUST-0256,44,Female,Burlington VT,Patient / Consumer,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,11/30/2025,1
CUST-0012,44,Female,Hartford CT,Patient / Consumer,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,11/30/2025,2
CUST-0097,44,Female,Bridgeport CT,Healthcare Professional,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,11/30/2025,3
CUST-0265,35,Female,Worcester MA,Clinical Administrator,Tablet,Tab Compact,Field Data Entry,IntakeFlow,11/30/2025,1
CUST-0161,34,Female,Burlington VT,Practice Manager,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,11/30/2025,5
CUST-0050,18,Prefer not to say,Bridgeport CT,Field Technician,Smart Watch,Pulse Elite,Remote Patient Check-in,FitCore SaaS,12/1/2025,1
CUST-0202,37,Female,Burlington VT,IT & Technology Staff,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,12/1/2025,3
CUST-0134,40,Male,Manchester NH,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,12/1/2025,3
CUST-0014,20,Female,Springfield MA,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,MeshConnect SaaS,12/1/2025,1
CUST-0071,45,Prefer not to say,Portland ME,Healthcare Professional,Peripheral,Privacy Shield,Screen Privacy,SecureView SaaS,12/1/2025,2
CUST-0052,22,Male,Bridgeport CT,Student / Academic,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,12/1/2025,2
CUST-0040,34,Female,Manchester NH,IT & Technology Staff,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,12/1/2025,1
CUST-0344,26,Female,Concord NH,Field Technician,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,12/2/2025,1
CUST-0154,46,Male,Portland ME,Practice Manager,Tablet,Tab Compact,Field Data Entry,InvTrack Pro,12/2/2025,3
CUST-0362,51,Female,Springfield MA,Clinical Administrator,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,12/2/2025,3
CUST-0326,31,Female,Burlington VT,Practice Manager,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,12/2/2025,4
CUST-0400,47,Female,Concord NH,Research Scientist,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,12/2/2025,4
CUST-0142,30,Female,Hartford CT,Student / Academic,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,12/2/2025,2
CUST-0170,24,Female,Concord NH,Field Technician,Smart Watch,Pulse Sport,Sleep Analysis,WellnessCloud,12/2/2025,1
CUST-0270,54,Male,Worcester MA,Patient / Consumer,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,12/2/2025,1
CUST-0229,27,Male,Boston MA,IT & Technology Staff,Peripheral,Privacy Shield,Screen Privacy,ComplianceGuard,12/3/2025,3
CUST-0035,65,Prefer not to say,Boston MA,Patient / Consumer,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,12/3/2025,4
CUST-0244,43,Female,Burlington VT,Research Scientist,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,12/3/2025,5
CUST-0274,44,Female,Portland ME,Practice Manager,Tablet,Tab Compact,Inventory Management,IntakeFlow,12/3/2025,3
CUST-0178,44,Female,Providence RI,IT & Technology Staff,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,12/3/2025,4
CUST-0379,63,Prefer not to say,Worcester MA,Healthcare Professional,Peripheral,Privacy Shield,HIPAA Compliance,SecureView SaaS,12/3/2025,1
CUST-0197,33,Male,Worcester MA,Healthcare Professional,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,12/3/2025,1
CUST-0274,44,Female,Portland ME,Practice Manager,Peripheral,Keyboard Fold,Telehealth Setup,AdminFlow SaaS,12/3/2025,5
CUST-0134,40,Male,Manchester NH,Research Scientist,Peripheral,Charging Dock,Multi-Device Charging,PowerDesk SaaS,12/3/2025,1
CUST-0118,33,Male,Manchester NH,Patient / Consumer,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,12/3/2025,3
CUST-0028,36,Male,Portland ME,IT & Technology Staff,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,12/4/2025,1
CUST-0011,21,Female,Springfield MA,Student / Academic,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,12/4/2025,3
CUST-0191,29,Prefer not to say,Manchester NH,IT & Technology Staff,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,12/4/2025,1
CUST-0368,42,Male,Providence RI,Healthcare Professional,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,12/4/2025,1
CUST-0287,28,Male,Bridgeport CT,Field Technician,Tablet,Tab Compact,Patient Intake,InvTrack Pro,12/4/2025,1
CUST-0127,36,Male,Burlington VT,Patient / Consumer,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,12/4/2025,4
CUST-0370,31,Female,Boston MA,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,12/4/2025,1
CUST-0079,42,Female,Boston MA,Healthcare Professional,Tablet,Tab Pro 12,Clinical Documentation,TeleDoc Platform,12/4/2025,1
CUST-0035,65,Prefer not to say,Boston MA,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,12/4/2025,2
CUST-0297,52,Prefer not to say,Providence RI,Practice Manager,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,12/4/2025,3
CUST-0211,47,Female,Portland ME,Healthcare Professional,Tablet,Tab Pro 12,Clinical Documentation,TeleDoc Platform,12/4/2025,1
CUST-0160,62,Female,Bridgeport CT,Patient / Consumer,Peripheral,BioSensor Band,Vitals Streaming,BioStream API,12/4/2025,2
CUST-0070,32,Male,Bridgeport CT,Clinical Administrator,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,12/4/2025,1
CUST-0237,18,Male,Springfield MA,IT & Technology Staff,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,12/5/2025,1
CUST-0072,45,Male,Hartford CT,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,12/5/2025,2
CUST-0111,21,Male,Boston MA,Patient / Consumer,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,12/5/2025,1
CUST-0085,28,Female,Boston MA,Research Scientist,Peripheral,Stylus Pro,E-Signature,SignFlow,12/5/2025,3
CUST-0376,31,Female,Portland ME,Clinical Administrator,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,12/5/2025,1
CUST-0278,30,Female,Burlington VT,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,12/5/2025,2
CUST-0023,36,Female,Boston MA,Research Scientist,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,12/5/2025,2
CUST-0046,31,Male,Hartford CT,Clinical Administrator,Peripheral,Charging Dock,Clinical Stations,FleetCharge Pro,12/5/2025,3
CUST-0111,21,Male,Boston MA,Patient / Consumer,Tablet,Tab Compact,Inventory Management,InvTrack Pro,12/5/2025,1
CUST-0203,54,Female,Springfield MA,Practice Manager,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,12/5/2025,1
CUST-0159,32,Male,Portland ME,Practice Manager,Tablet,Tab Pro 12,Patient Education,EduHealth SaaS,12/5/2025,1
CUST-0304,34,Non-binary,Hartford CT,Field Technician,Tablet,Tab Compact,Inventory Management,InvTrack Pro,12/5/2025,1
CUST-0208,26,Male,Portland ME,Student / Academic,Tablet,Tab Pro 12,Clinical Documentation,EduHealth SaaS,12/5/2025,3
CUST-0387,39,Male,Portland ME,Research Scientist,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,12/5/2025,1
CUST-0198,24,Male,Concord NH,Student / Academic,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,12/5/2025,4
CUST-0256,44,Female,Burlington VT,Patient / Consumer,Peripheral,BioSensor Band,Remote Monitoring,VitalsNet SaaS,12/5/2025,2
CUST-0215,40,Female,Manchester NH,Practice Manager,Peripheral,Stylus Pro,Digital Annotation,SignFlow,12/6/2025,1
CUST-0087,28,Non-binary,Portland ME,Student / Academic,Peripheral,Privacy Shield,HIPAA Compliance,ComplianceGuard,12/6/2025,2
CUST-0342,44,Male,Manchester NH,Healthcare Professional,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,12/6/2025,1
CUST-0228,34,Male,Bridgeport CT,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,FitCore SaaS,12/7/2025,1
CUST-0115,34,Female,Providence RI,Research Scientist,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,12/7/2025,1
CUST-0310,48,Male,Worcester MA,Patient / Consumer,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,12/7/2025,2
CUST-0221,80,Male,Portland ME,Patient / Consumer,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,12/7/2025,3
CUST-0047,33,Prefer not to say,Bridgeport CT,Clinical Administrator,Tablet,Tab Compact,Inventory Management,IntakeFlow,12/7/2025,1
CUST-0315,47,Female,Burlington VT,Research Scientist,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,12/8/2025,1
CUST-0273,29,Female,Hartford CT,Student / Academic,Peripheral,Stylus Pro,E-Signature,SignFlow,12/8/2025,2
CUST-0092,46,Male,Portland ME,Clinical Administrator,Tablet,Tab Studio,Creative Workflow,DesignHub SaaS,12/8/2025,1
CUST-0406,37,Female,Worcester MA,IT & Technology Staff,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,12/8/2025,1
CUST-0186,42,Female,Springfield MA,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,BioStream API,12/8/2025,5
CUST-0095,45,Male,Bridgeport CT,Patient / Consumer,Peripheral,Wireless Hub,Clinic Network,ClinicHub Pro,12/8/2025,2
CUST-0037,55,Female,Concord NH,Patient / Consumer,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,12/8/2025,2
CUST-0198,24,Male,Concord NH,Student / Academic,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,12/8/2025,1
CUST-0277,39,Male,Springfield MA,Clinical Administrator,Tablet,Tab Compact,Field Data Entry,InvTrack Pro,12/8/2025,1
CUST-0214,50,Female,Hartford CT,Practice Manager,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,12/8/2025,1
CUST-0402,30,Female,Bridgeport CT,Research Scientist,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,12/8/2025,2
CUST-0240,43,Female,Worcester MA,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,12/8/2025,1
CUST-0142,30,Female,Hartford CT,Student / Academic,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,12/8/2025,1
CUST-0062,28,Male,Manchester NH,Field Technician,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,12/8/2025,1
CUST-0106,36,Female,Bridgeport CT,IT & Technology Staff,Tablet,Tab Studio,Creative Workflow,DiagnosticAI,12/8/2025,1
CUST-0058,22,Male,Portland ME,Student / Academic,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,12/9/2025,3
CUST-0183,31,Female,Boston MA,Healthcare Professional,Peripheral,Stylus Pro,Clinical Note-taking,NoteStream SaaS,12/9/2025,3
CUST-0280,32,Prefer not to say,Manchester NH,Research Scientist,Peripheral,BioSensor Band,Continuous Glucose Monitor,VitalsNet SaaS,12/9/2025,3
CUST-0006,28,Male,Springfield MA,Field Technician,Tablet,Tab Compact,Inventory Management,InvTrack Pro,12/9/2025,2
CUST-0104,39,Male,Concord NH,Patient / Consumer,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,12/9/2025,1
CUST-0271,56,Female,Bridgeport CT,Healthcare Professional,Smart Watch,Pulse Elite,Fitness Tracking,FitCore SaaS,12/9/2025,1
CUST-0149,49,Male,Springfield MA,Practice Manager,Peripheral,Wireless Hub,Clinic Network,MeshConnect SaaS,12/9/2025,3
CUST-0258,34,Female,Concord NH,Healthcare Professional,Peripheral,Charging Dock,Multi-Device Charging,FleetCharge Pro,12/9/2025,2
CUST-0345,33,Female,Hartford CT,Clinical Administrator,Peripheral,Privacy Shield,Screen Privacy,SecureView SaaS,12/9/2025,5
CUST-0311,31,Male,Worcester MA,IT & Technology Staff,Peripheral,Wireless Hub,Data Aggregation,MeshConnect SaaS,12/9/2025,4
CUST-0372,26,Male,Burlington VT,Student / Academic,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,12/9/2025,1
CUST-0270,54,Male,Worcester MA,Patient / Consumer,Peripheral,Keyboard Fold,Administrative Tasks,TeleSetup Pro,12/10/2025,5
CUST-0350,31,Male,Boston MA,IT & Technology Staff,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,12/10/2025,2
CUST-0243,47,Female,Manchester NH,Healthcare Professional,Tablet,Tab Studio,Remote Diagnosis,DesignHub SaaS,12/10/2025,1
CUST-0265,35,Female,Worcester MA,Clinical Administrator,Peripheral,Keyboard Fold,Remote Input,TeleSetup Pro,12/10/2025,6
CUST-0188,37,Female,Portland ME,Clinical Administrator,Peripheral,Wireless Hub,Device Pairing,ClinicHub Pro,12/10/2025,5
CUST-0276,48,Female,Hartford CT,Practice Manager,Peripheral,Charging Dock,Fleet Management,FleetCharge Pro,12/10/2025,2
CUST-0414,56,Female,Worcester MA,Practice Manager,Peripheral,Charging Dock,Clinical Stations,PowerDesk SaaS,12/10/2025,3
CUST-0196,41,Female,Springfield MA,Clinical Administrator,Peripheral,Keyboard Fold,Remote Input,AdminFlow SaaS,12/10/2025,4
CUST-0308,38,Male,Burlington VT,Practice Manager,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,12/10/2025,2
CUST-0110,32,Male,Boston MA,IT & Technology Staff,Tablet,Tab Pro 12,Telehealth Consult,ClinicalOS,12/10/2025,1
CUST-0334,27,Male,Bridgeport CT,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DiagnosticAI,12/11/2025,1
CUST-0100,31,Male,Springfield MA,IT & Technology Staff,Peripheral,Privacy Shield,Secure Display,SecureView SaaS,12/11/2025,6
CUST-0418,45,Female,Burlington VT,Practice Manager,Smart Watch,Pulse Sport,Activity Logging,FitCore SaaS,12/11/2025,1
CUST-0071,45,Prefer not to say,Portland ME,Healthcare Professional,Tablet,Tab Pro 12,Clinical Documentation,ClinicalOS,12/11/2025,1
CUST-0014,20,Female,Springfield MA,Clinical Administrator,Tablet,Tab Compact,Field Data Entry,InvTrack Pro,12/11/2025,1
CUST-0376,31,Female,Portland ME,Clinical Administrator,Peripheral,Wireless Hub,Data Aggregation,ClinicHub Pro,12/11/2025,2
CUST-0018,32,Male,Concord NH,Field Technician,Smart Watch,Pulse Elite,Remote Patient Check-in,HealthSync Pro,12/11/2025,1
CUST-0301,26,Male,Burlington VT,IT & Technology Staff,Tablet,Tab Studio,Remote Diagnosis,DataViz Suite,12/12/2025,1
CUST-0391,19,Non-binary,Hartford CT,Student / Academic,Peripheral,Keyboard Fold,Telehealth Setup,TeleSetup Pro,12/12/2025,5
CUST-0254,68,Female,Springfield MA,Patient / Consumer,Smart Watch,Pulse Sport,Fitness Tracking,WellnessCloud,12/12/2025,1
CUST-0295,45,Male,Hartford CT,Healthcare Professional,Smart Watch,Pulse Elite,Health Monitoring,FitCore SaaS,12/12/2025,1
CUST-0080,22,Female,Bridgeport CT,Healthcare Professional,Peripheral,BioSensor Band,Vitals Streaming,VitalsNet SaaS,12/12/2025,5
CUST-0100,31,Male,Springfield MA,IT & Technology Staff,Peripheral,Charging Dock,Fleet Management,PowerDesk SaaS,12/12/2025,1
CUST-0218,41,Female,Concord NH,Practice Manager,Smart Watch,Pulse Sport,Sleep Analysis,FitCore SaaS,12/12/2025,1
CUST-0336,31,Male,Hartford CT,IT & Technology Staff,Smart Watch,Pulse Elite,Fitness Tracking,HealthSync Pro,12/12/2025,1
CUST-0062,28,Male,Manchester NH,Field Technician,Tablet,Tab Compact,Field Data Entry,FieldOps SaaS,12/12/2025,2
CUST-0063,22,Male,Worcester MA,Field Technician,Smart Watch,Pulse Sport,Activity Logging,WellnessCloud,12/12/2025,1
CUST-0145,25,Male,Portland ME,Student / Academic,Peripheral,Stylus Pro,E-Signature,NoteStream SaaS,12/12/2025,2
CUST-0367,25,Female,Springfield MA,Student / Academic,Peripheral,Stylus Pro,Digital Annotation,NoteStream SaaS,12/12/2025,2
